EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,SupervisorID,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3066,Vicente,Davis,2009-10-16,2021-06-21,Production Technician I,Walter Immediato,2279,vicente.davis@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Production,Production Operations,1967-04-12,MA,Male,US-MA-02,Hispanic,Divorced,Fully Meets,4
3067,Annabel,Lewis,2022-07-01,,Production Technician I,Marquise Pacheco,2464,annabel.lewis@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Production,Production Operations,1982-03-21,MA,Male,US-MA-03,Hispanic,Single,Fully Meets,3
3068,Alana,Nunez,2025-10-31,2026-05-25,Production Technician I,Fabian Mullins,2452,alana.nunez@bilearner.com,PYZ,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1987-02-28,MA,Male,US-MA-01,Asian,Single,Fully Meets,4
3069,Jaylen,Donaldson,2012-07-08,2013-10-08,Production Technician II,Sawyer Little,2385,jaylen.donaldson@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1966-10-11,MA,Female,US-MA-02,White,Married,Fully Meets,3
3070,Malakai,Shelton,2010-04-27,2015-08-10,Production Technician II,Brycen York,2421,malakai.shelton@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1972-05-05,MA,Female,US-MA-03,White,Divorced,Fully Meets,3
3071,Erick,Wood,2019-09-24,2023-01-18,Production Technician II,Eli Owens,2342,erick.wood@bilearner.com,CCDR,Retired,Contract,Zone C,Temporary,Production,Production Operations,1956-01-26,MA,Female,US-MA-01,Black,Married,Fully Meets,3
3072,Daniel,Frye,2025-07-04,2026-04-07,Production Technician II,Antwan Gay,2316,daniel.frye@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production,Production Operations,1986-02-15,MA,Female,US-MA-02,Asian,Divorced,Fully Meets,3
3073,Jayvon,Simpson,2014-06-23,2014-09-10,Production Technician II,Kyle Ali,2490,jayvon.simpson@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1987-04-26,MA,Female,US-MA-03,Black,Single,Fully Meets,3
3074,Bryant,Singleton,2013-09-29,2014-07-27,Production Technician II,Uriel Brennan,2386,bryant.singleton@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1963-10-04,MA,Female,US-MA-01,Hispanic,Single,Fully Meets,3
3075,Adam,Meza,2024-07-12,,Production Technician II,Milagros Jimenez,2364,adam.meza@bilearner.com,PL,Active,Contract,Zone C,Temporary,Production,Production Operations,1969-01-09,MA,Female,US-MA-02,Other,Single,Fully Meets,3
3076,Omari,Keller,2019-06-08,,Production Technician II,Amy Dunn,2277,omari.keller@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1998-05-26,MA,Male,US-MA-03,White,Married,Fully Meets,3
3077,Asher,Miles,2020-12-13,2022-10-28,Production Technician I,Walter Dominguez,2336,asher.miles@bilearner.com,CCDR,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1958-08-16,MA,Male,US-MA-01,Hispanic,Married,Fully Meets,3
3078,Makaila,Baxter,2003-09-30,2008-04-01,Production Technician I,Ariel Cervantes,2322,makaila.baxter@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1960-04-14,MA,Male,US-MA-02,Black,Widowed,Fully Meets,3
3079,Tommy,Carter,2023-11-02,,Production Technician I,Kissy Sullivan,2278,tommy.carter@bilearner.com,EW,Leave of Absence,Contract,Zone C,Temporary,Production,Production Operations,1973-07-09,MA,Female,US-MA-03,Black,Single,Fully Meets,3
3080,Zavier,Reese,2023-10-20,,Production Technician I,Jonathan Hogland,2292,zavier.reese@bilearner.com,MSC,Leave of Absence,Full-Time,Zone C,Full-Time,Production,Production Operations,1999-06-19,MA,Female,US-MA-01,Hispanic,Widowed,Fully Meets,3
3081,Colt,Kemp,2011-04-12,,Production Technician I,Ibrahim Wolfe,1142,colt.kemp@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1980-03-17,MA,Male,US-MA-02,White,Widowed,Fully Meets,3
3082,Marco,Robles,2002-01-10,,Production Technician I,Marlon Stanton,2304,marco.robles@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1978-04-14,MA,Female,US-MA-03,Other,Single,Fully Meets,3
3083,Nick,Palmer,2001-04-15,,Production Technician I,Marlon Stanton,2304,nick.palmer@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1967-05-24,MA,Male,US-MA-01,Asian,Widowed,Fully Meets,3
3084,Mekhi,Hopkins,2019-02-01,2021-08-28,Production Technician I,Colby Wolfe,1144,mekhi.hopkins@bilearner.com,NEL,Terminated for Cause,Part-Time,Zone C,Part-Time,Production,Production Operations,1996-06-29,MA,Male,US-MA-02,Black,Widowed,Fully Meets,3
3085,Eileen,Oneal,2012-07-13,,Production Technician I,Walter Immediato,2279,eileen.oneal@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1963-03-04,MA,Female,US-MA-03,Asian,Single,Fully Meets,4
3086,Alani,Cooley,2015-08-26,2021-04-23,Production Technician I,Ariana Strickland,2294,alani.cooley@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1987-03-29,MA,Female,US-MA-01,Asian,Divorced,Fully Meets,3
3087,Corinne,Campos,2018-11-07,,Production Technician I,Faith Golden,2318,corinne.campos@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1979-03-22,MA,Female,US-MA-02,Black,Married,Fully Meets,3
3088,Heaven,Nelson,2022-03-08,,Production Technician I,Danny Thomas,2383,heaven.nelson@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1979-11-12,MA,Female,US-MA-03,Other,Married,Fully Meets,4
3089,Baylee,Castaneda,2014-08-21,2015-06-23,Production Technician I,Jesus Hendricks,2341,baylee.castaneda@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1963-05-16,MA,Female,US-MA-01,Black,Single,Fully Meets,3
3090,Morgan,Roth,2025-08-04,,Production Technician I,Ibrahim Wolfe,1142,morgan.roth@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Production,Production Operations,1968-02-15,MA,Male,US-MA-02,Black,Married,Fully Meets,3
3091,Kali,Hensley,2022-01-19,2023-07-29,Production Technician I,Kissy Sullivan,2278,kali.hensley@bilearner.com,TNS,Retired,Part-Time,Zone C,Part-Time,Production,Production Operations,1958-03-06,MA,Male,US-MA-03,White,Single,Fully Meets,3
3092,Beckett,Sandoval,2016-09-21,2019-01-24,Production Technician II,Courtney E Wallace,2276,beckett.sandoval@bilearner.com,TNS,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1979-12-10,MA,Female,US-MA-01,Other,Married,Fully Meets,3
3093,Isabell,Meadows,2014-08-17,2016-11-20,Production Technician II,Payton Nolan,2377,isabell.meadows@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-09-21,MA,Female,US-MA-02,Asian,Divorced,Fully Meets,3
3094,Jordin,Alexander,2020-10-07,2024-05-27,Production Technician II,Emelia Mcintyre,2343,jordin.alexander@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1963-10-18,MA,Female,US-MA-03,Other,Widowed,Fully Meets,4
3095,Frederick,Carney,2018-04-26,,Production Technician II,Julianne Shaw,2414,frederick.carney@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Production,Production Operations,1979-02-19,MA,Female,US-MA-01,Other,Divorced,Fully Meets,3
3096,Baron,Lindsey,2010-09-10,2015-01-23,Production Technician II,Colby Wolfe,1144,baron.lindsey@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production,Production Operations,1974-09-07,MA,Female,US-MA-02,Hispanic,Single,Fully Meets,3
3097,Rigoberto,Gentry,2018-08-17,2021-04-05,Production Technician II,Leland Chang,2416,rigoberto.gentry@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1961-06-11,MA,Female,US-MA-03,White,Married,Fully Meets,4
3098,Rayne,Chambers,2008-12-10,,Production Technician II,Julianne Shaw,2414,rayne.chambers@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Production,Production Operations,1976-09-11,MA,Male,US-MA-01,Black,Widowed,Fully Meets,3
3099,Laila,Simmons,2002-11-17,,Production Technician I,Ariel Cervantes,2322,laila.simmons@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Production,Production Operations,1965-09-02,MA,Male,US-MA-02,Black,Divorced,Exceeds,5
3100,Carsen,Schmidt,2009-02-25,2009-11-27,Production Technician I,Brycen York,2421,carsen.schmidt@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1950-06-08,MA,Female,US-MA-03,White,Single,Fully Meets,3
3101,Bethany,Mckay,2012-05-06,,Production Technician I,Cordell Vazquez,2439,bethany.mckay@bilearner.com,EW,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1961-03-09,MA,Female,US-MA-01,Asian,Single,Fully Meets,3
3102,Eden,Robles,2007-08-21,,Production Technician I,Julianne Shaw,2414,eden.robles@bilearner.com,MSC,Leave of Absence,Full-Time,Zone A,Full-Time,Production,Production Operations,1984-07-04,MA,Male,US-MA-02,Black,Widowed,Exceeds,5
3103,Abel,Snow,2018-07-14,,Production Technician I,Colby Wolfe,1144,abel.snow@bilearner.com,TNS,Leave of Absence,Full-Time,Zone C,Full-Time,Production,Production Operations,1960-01-16,MA,Male,US-MA-03,Asian,Single,Fully Meets,3
3104,Ashton,Winters,2015-02-04,,Production Technician I,Cordell Vazquez,2439,ashton.winters@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1976-12-24,MA,Female,US-MA-01,Black,Married,Fully Meets,3
3105,Josie,Melton,2008-12-30,2010-08-01,Production Technician I,Ariel Cervantes,2322,josie.melton@bilearner.com,WBL,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1943-05-12,MA,Male,US-MA-02,Black,Married,Fully Meets,3
3106,Bruno,Jimenez,2023-07-16,,Production Technician I,Brycen York,2421,bruno.jimenez@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,2000-03-30,MA,Male,US-MA-03,Hispanic,Divorced,Fully Meets,3
3107,Elijah,Barr,2013-10-27,2020-03-23,Production Technician I,Walter Immediato,2279,elijah.barr@bilearner.com,PL,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1971-12-26,MA,Female,US-MA-01,Black,Widowed,Fully Meets,3
3108,Oswaldo,Hanson,2009-01-02,2011-04-18,Production Technician I,Teagan Fletcher,2440,oswaldo.hanson@bilearner.com,BPC,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1945-07-05,MA,Female,US-MA-02,Hispanic,Married,Fully Meets,3
3109,Samara,Roberson,2008-08-08,,Production Technician I,Terrell Guerra,2395,samara.roberson@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Production,Production Operations,1971-05-08,MA,Female,US-MA-03,White,Married,PIP,1
3110,Luis,Frazier,2015-01-09,,Production Technician I,Jesus Hendricks,2341,luis.frazier@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1995-09-22,MA,Female,US-MA-01,Hispanic,Single,Fully Meets,3
3111,Jaquan,Hancock,2014-02-21,,Production Technician I,Milagros Foley,1185,jaquan.hancock@bilearner.com,EW,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1958-05-07,MA,Female,US-MA-02,Other,Divorced,Fully Meets,4
3112,Emanuel,George,2019-07-06,2023-07-23,Production Technician I,Nathaly Stuart,2411,emanuel.george@bilearner.com,MSC,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-05-15,MA,Male,US-MA-03,Asian,Single,Fully Meets,3
3113,Giselle,Calderon,2025-06-04,2026-02-08,Production Technician II,Nathaly Stuart,2411,giselle.calderon@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production,Production Operations,1981-07-02,MA,Female,US-MA-01,White,Divorced,Fully Meets,3
3114,Cullen,French,2016-06-13,,Production Technician II,Michael Albert,2275,cullen.french@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1957-07-06,MA,Female,US-MA-02,Asian,Divorced,Fully Meets,3
3115,Braiden,Kirby,2015-01-30,2019-08-31,Production Technician II,Rigoberto Townsend,1187,braiden.kirby@bilearner.com,WBL,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1964-01-01,MA,Female,US-MA-03,Hispanic,Divorced,Fully Meets,3
3116,Johnathan,Harmon,2018-02-28,,Production Technician II,Emelia Mcintyre,2343,johnathan.harmon@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Production,Production Operations,1981-10-24,MA,Female,US-MA-01,Hispanic,Married,Fully Meets,3
3117,Camren,Bridges,2008-12-14,,Production Technician II,Courtney E Wallace,2276,camren.bridges@bilearner.com,PL,Active,Contract,Zone A,Temporary,Production,Production Operations,1981-05-29,MA,Female,US-MA-02,White,Married,Fully Meets,4
3118,Jeramiah,Chandler,2007-04-22,2008-05-01,Production Technician II,Ariana Strickland,2294,jeramiah.chandler@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1956-12-14,MA,Female,US-MA-03,Black,Divorced,Fully Meets,4
3119,Dana,Stevenson,2026-01-04,,Production Technician I,Emelia Mcintyre,2343,dana.stevenson@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Production,Production Operations,1993-06-05,MA,Male,US-MA-01,Other,Single,Fully Meets,4
3120,Angelique,Hogan,2016-07-03,2017-12-05,Production Technician I,Justice Pineda,1164,angelique.hogan@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1972-05-24,MA,Female,US-MA-02,Asian,Widowed,Fully Meets,4
3121,Moriah,Dodson,2017-07-18,2018-07-31,Production Technician I,Trey Johnston,2506,moriah.dodson@bilearner.com,PYZ,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1949-10-17,MA,Female,US-MA-03,Black,Single,Fully Meets,3
3122,Connor,Bray,2008-05-15,,Production Technician I,Amy Dunn,2277,connor.bray@bilearner.com,SVG,Leave of Absence,Full-Time,Zone A,Full-Time,Production,Production Operations,1985-06-16,MA,Female,US-MA-01,White,Single,Fully Meets,3
3123,Zaiden,Leblanc,2014-10-07,,Production Technician I,Walter Immediato,2279,zaiden.leblanc@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1980-12-28,MA,Male,US-MA-02,Hispanic,Married,Fully Meets,3
3124,Taliyah,Yang,2019-06-27,,Production Technician I,Humberto Rocha,2438,taliyah.yang@bilearner.com,WBL,Leave of Absence,Part-Time,Zone C,Part-Time,Production,Production Operations,1991-08-28,MA,Female,US-MA-03,White,Single,Fully Meets,3
3125,Boston,Cochran,2019-01-27,,Production Technician I,Uriel Brennan,2386,boston.cochran@bilearner.com,PYZ,Leave of Absence,Full-Time,Zone C,Full-Time,Production,Production Operations,1992-09-08,MA,Male,US-MA-01,Black,Divorced,Fully Meets,3
3126,Amelia,Mueller,2016-02-11,,Production Technician I,Brycen York,2421,amelia.mueller@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Production,Production Operations,1978-07-02,MA,Male,US-MA-02,Black,Divorced,Fully Meets,4
3127,Lillianna,Hull,2020-12-28,2025-02-13,Production Technician I,Walter Dominguez,2336,lillianna.hull@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1991-10-26,MA,Male,US-MA-03,White,Married,Fully Meets,3
3128,Laci,Frederick,2008-10-09,,Production Technician I,Julianne Shaw,2414,laci.frederick@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1974-04-15,MA,Female,US-MA-01,Black,Widowed,Fully Meets,3
3129,Jayda,Chapman,2022-10-14,,Production Technician I,Isabela Collins,1121,jayda.chapman@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1985-07-11,MA,Female,US-MA-02,Black,Widowed,Fully Meets,3
3130,Kennedy,Beard,2024-02-17,2024-10-22,Production Technician I,Isiah Decker,1165,kennedy.beard@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1981-05-09,MA,Female,US-MA-03,Black,Widowed,Fully Meets,3
3131,Alma,Hanna,2021-10-20,2026-01-30,Production Technician I,Isabela Collins,1121,alma.hanna@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1965-08-09,MA,Female,US-MA-01,Hispanic,Single,Fully Meets,4
3132,Ximena,Suarez,2012-03-29,2013-01-11,Production Technician I,Courtney E Wallace,2276,ximena.suarez@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1979-09-20,MA,Female,US-MA-02,Asian,Divorced,Fully Meets,3
3133,Aydin,Dixon,2026-02-15,2026-04-27,Production Technician I,Milagros Foley,1185,aydin.dixon@bilearner.com,MSC,Retired,Part-Time,Zone C,Part-Time,Production,Production Operations,1958-10-23,MA,Male,US-MA-03,White,Married,Fully Meets,3
3134,Heidi,Joyce,2013-08-26,2014-01-16,Production Technician II,Kaylyn Joyce,2419,heidi.joyce@bilearner.com,TNS,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1947-04-15,MA,Female,US-MA-01,Hispanic,Married,Exceeds,4
3135,Elle,Spears,2016-05-14,2018-04-26,Production Technician II,Walter Dominguez,2336,elle.spears@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1993-04-25,MA,Female,US-MA-02,White,Single,Fully Meets,3
3136,Cesar,Anderson,2008-05-19,,Production Technician II,Teagan Fletcher,2440,cesar.anderson@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Production,Production Operations,1988-07-06,MA,Female,US-MA-03,Hispanic,Married,Fully Meets,3
3137,Dean,Mckenzie,2005-01-10,2005-10-01,Production Technician II,Uriel Brennan,2386,dean.mckenzie@bilearner.com,EW,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1967-11-11,MA,Female,US-MA-01,Other,Single,Fully Meets,3
3138,Isabell,Wu,2007-06-24,2008-09-05,Production Technician II,Uriel Brennan,2386,isabell.wu@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1987-04-07,MA,Female,US-MA-02,Black,Single,Fully Meets,3
3139,Kenny,Blanchard,2016-03-18,,Production Technician II,Cordell Vazquez,2439,kenny.blanchard@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1971-08-11,MA,Female,US-MA-03,Asian,Single,Fully Meets,3
3140,Evie,Beard,2010-07-18,,Production Technician I,Ariel Cervantes,2322,evie.beard@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1990-04-02,MA,Male,US-MA-01,Hispanic,Widowed,Fully Meets,4
3141,Aliya,Morton,2021-05-18,,Production Technician I,Uriel Brennan,2386,aliya.morton@bilearner.com,BPC,Active,Contract,Zone C,Temporary,Production,Production Operations,1970-07-10,MA,Male,US-MA-02,Black,Married,Exceeds,4
3142,Ingrid,Wilkins,2014-08-13,,Production Technician I,Brycen York,2421,ingrid.wilkins@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Production,Production Operations,1986-01-17,MA,Female,US-MA-03,White,Single,Fully Meets,3
3143,Morgan,Elliott,2010-08-01,,Production Technician I,Teagan Fletcher,2440,morgan.elliott@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1959-04-02,MA,Female,US-MA-01,Black,Widowed,Fully Meets,3
3144,Shannon,Lambert,2021-11-13,,Production Technician I,Callum Mccormick,2454,shannon.lambert@bilearner.com,EW,Active,Contract,Zone C,Temporary,Production,Production Operations,1979-05-01,MA,Male,US-MA-02,Hispanic,Married,Exceeds,4
3145,Prince,Petty,2016-08-23,,Production Technician I,Ava Chan,2463,prince.petty@bilearner.com,MSC,Leave of Absence,Full-Time,Zone C,Full-Time,Production,Production Operations,1995-10-30,MA,Male,US-MA-03,Asian,Divorced,Fully Meets,4
3146,Abril,Joseph,2016-05-03,,Production Technician I,Nathaly Stuart,2411,abril.joseph@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Production,Production Operations,1978-10-18,MA,Female,US-MA-01,White,Widowed,Fully Meets,3
3147,Bobby,Levy,2014-10-13,2022-12-10,Production Technician I,Marquise Pacheco,2464,bobby.levy@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1981-08-27,MA,Male,US-MA-02,Hispanic,Divorced,Fully Meets,3
3148,Gustavo,Durham,2006-04-08,2012-12-04,Production Technician I,Amy Dunn,2277,gustavo.durham@bilearner.com,WBL,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1950-03-01,MA,Male,US-MA-03,White,Single,Exceeds,5
3149,Teagan,Stevens,2025-10-28,2026-03-31,Production Technician I,Taryn Black,2346,teagan.stevens@bilearner.com,NEL,Terminated for Cause,Contract,Zone C,Temporary,Production,Production Operations,1983-09-27,MA,Female,US-MA-01,Black,Single,Exceeds,4
3150,Neil,Patton,2011-05-19,,Production Technician I,Terrell Guerra,2395,neil.patton@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1975-07-05,MA,Female,US-MA-02,Asian,Widowed,Fully Meets,3
3151,Khalil,Guzman,2002-03-01,,Production Technician I,Axel Howe,3456,khalil.guzman@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Production,Production Operations,1965-11-15,MA,Female,US-MA-03,White,Widowed,Exceeds,4
3152,Alaina,Mayo,2026-04-24,2026-06-25,Production Technician I,Elijiah Gray,2281,alaina.mayo@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1977-03-04,MA,Female,US-MA-01,Black,Widowed,Exceeds,4
3153,Jagger,Morgan,2016-03-06,2018-03-21,Production Technician I,Hallie Macias,2337,jagger.morgan@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1994-12-13,MA,Female,US-MA-02,Other,Single,Fully Meets,3
3154,Donavan,Kennedy,2011-12-16,,Production Technician I,Julianne Shaw,2414,donavan.kennedy@bilearner.com,EW,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1993-04-19,MA,Female,US-MA-03,Black,Single,Fully Meets,4
3155,Amy,Frederick,2024-04-17,2025-11-28,Production Technician I,Colby Wolfe,1144,amy.frederick@bilearner.com,MSC,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1975-11-05,MA,Male,US-MA-01,Black,Married,Fully Meets,3
3156,Pierce,Charles,2018-05-08,2021-04-14,Production Technician II,Brianna Hurley,2471,pierce.charles@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1962-07-16,MA,Female,US-MA-02,Black,Married,Fully Meets,3
3157,Deegan,Pham,2025-01-15,2026-05-24,Production Technician II,Walter Immediato,2279,deegan.pham@bilearner.com,TNS,Terminated for Cause,Part-Time,Zone C,Part-Time,Production,Production Operations,1984-03-16,MA,Female,US-MA-03,White,Divorced,Exceeds,4
3158,Seth,Oneill,2013-09-25,2015-02-01,Production Technician II,Julianne Shaw,2414,seth.oneill@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-01-21,MA,Female,US-MA-01,Hispanic,Divorced,Exceeds,5
3159,Mollie,Woodward,2006-10-30,2008-06-23,Production Technician II,Ariel Cervantes,2322,mollie.woodward@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1978-05-29,MA,Female,US-MA-02,Asian,Married,Fully Meets,4
3160,Baylee,Warner,2019-06-12,,Production Technician II,Payton Nolan,2377,baylee.warner@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Production,Production Operations,1976-01-10,MA,Female,US-MA-03,Other,Single,Exceeds,4
3161,Celeste,Allison,2024-06-12,2025-12-24,Production Technician II,Dane Kelly,1209,celeste.allison@bilearner.com,PL,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1983-04-17,MA,Female,US-MA-01,Black,Divorced,Fully Meets,3
3162,Camryn,Clark,2017-06-12,2018-06-23,Production Technician II,Charles Bozzi,2282,camryn.clark@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1997-08-27,MA,Male,US-MA-02,White,Single,Fully Meets,3
3163,Geovanni,Crawford,2019-01-26,,Production Technician I,Elisa Bramante,2291,geovanni.crawford@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1979-03-13,MA,Male,US-MA-03,Black,Married,Fully Meets,3
3164,Danielle,Blanchard,2010-04-16,2012-08-28,Production Technician I,Terrell Guerra,2395,danielle.blanchard@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1974-05-15,MA,Female,US-MA-01,Other,Married,Fully Meets,3
3165,Kasey,Pineda,2005-01-04,2007-09-16,Production Technician I,Teagan Fletcher,2440,kasey.pineda@bilearner.com,CCDR,Retired,Contract,Zone C,Temporary,Production,Production Operations,1941-12-07,MA,Female,US-MA-02,Black,Single,Fully Meets,3
3166,Kenzie,Friedman,2022-05-15,2025-05-04,Production Technician I,Jakob Luna,2455,kenzie.friedman@bilearner.com,SVG,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1993-11-02,MA,Female,US-MA-03,White,Single,Exceeds,5
3167,Destinee,Mejia,2019-07-12,,Production Technician I,Justice Pineda,1164,destinee.mejia@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1971-10-19,MA,Male,US-MA-01,Other,Divorced,Exceeds,5
3168,Deshawn,Henry,2017-05-27,,Production Technician I,Ariel Cervantes,2322,deshawn.henry@bilearner.com,MSC,Leave of Absence,Full-Time,Zone C,Full-Time,Production,Production Operations,1990-05-24,MA,Male,US-MA-02,Hispanic,Married,Fully Meets,3
3169,Cristian,Ritter,2009-07-29,2011-02-08,Production Technician I,Trey Johnston,2506,cristian.ritter@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1951-04-03,MA,Female,US-MA-03,Other,Single,Exceeds,4
3170,Demarcus,Huffman,2008-03-01,2010-04-11,Production Technician I,Ariana Strickland,2294,demarcus.huffman@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1955-11-11,MA,Male,US-MA-01,Asian,Married,Fully Meets,3
3171,Regina,Lopez,2016-04-16,2024-04-08,Production Technician I,Ava Chan,2463,regina.lopez@bilearner.com,WBL,Terminated for Cause,Part-Time,Zone C,Part-Time,Production,Production Operations,1995-02-25,MA,Female,US-MA-02,White,Widowed,Fully Meets,3
